Longitude,Latitude,Elevation,Date,ppt,temp
-118.3,36.9,1644,1965,272.39,11.5
-118.2,36.9,1161,1965,174.18,14.5
-118.1,36.9,2147,1965,290.92,6.9
-118,36.9,2295,1965,282.98,6.8
-120,36.8,78,1965,273.18,16.3
-119.9,36.8,86,1965,285.36,16.4
-119.8,36.8,96,1965,286.14,16.5
-119.7,36.8,105,1965,278.14,16.6
-119.6,36.8,121,1965,313.78,16.5
-119.5,36.8,142,1965,338.9,16.6
-119.4,36.8,172,1965,366.95,16.7
-119.3,36.8,322,1965,503.25,16.4
-119.2,36.8,527,1965,582.7,15.4
-119.1,36.8,1074,1965,749.88,12.7
-119,36.8,1706,1965,983.05,9.7
-118.9,36.8,1702,1965,1010.93,8.6
-118.8,36.8,1658,1965,1009.01,8.9
-118.7,36.8,1843,1965,1056.14,8.2
-118.6,36.8,1949,1965,765.73,8
-118.5,36.8,2964,1965,716.64,2.2
-118.4,36.8,3479,1965,1194.27,-0.8
-118.3,36.8,1914,1965,307.06,9.2
-118.2,36.8,1256,1965,164.82,14.6
-118.1,36.8,1218,1965,178.59,14.7
-118,36.8,2749,1965,355.16,4.3
-120,36.7,71,1965,249.35,16.3
-119.9,36.7,76,1965,266.66,16.4
-119.8,36.7,86,1965,281.42,16.5
-119.7,36.7,95,1965,284.45,16.5
-119.6,36.7,110,1965,305.86,16.5
-119.5,36.7,110,1965,303.45,16.5
-119.4,36.7,199,1965,365.32,16.5
-119.3,36.7,317,1965,469.83,16.3
-119.2,36.7,521,1965,567.05,15.4
-119.1,36.7,818,1965,658.37,13.9
-119,36.7,1483,1965,895,10.2
-118.9,36.7,1921,1965,1088.17,7
-118.8,36.7,2611,1965,1376.83,4.3
-118.7,36.7,2651,1965,1001.2,3.3
-118.6,36.7,2513,1965,713.44,3.6
-118.5,36.7,3613,1965,878.79,-1.5
-118.4,36.7,3639,1965,1026.41,-1.7
-118.3,36.7,2486,1965,409.11,5
-118.2,36.7,1479,1965,220.02,13.6
-118.1,36.7,1129,1965,180.35,15
-118,36.7,2204,1965,321.64,7.5
-120,36.6,64,1965,225.16,16.2
-119.9,36.6,70,1965,231.99,16.3
-119.8,36.6,80,1965,254.86,16.4
-119.7,36.6,88,1965,272.63,16.5
-119.6,36.6,98,1965,290.32,16.5
-119.5,36.6,102,1965,297.26,16.5
-119.4,36.6,105,1965,297.14,16.5
-119.3,36.6,129,1965,308.85,16.5
-119.2,36.6,313,1965,420.36,16.5
-119.1,36.6,687,1965,557.78,15.1
-119,36.6,751,1965,576.77,14.8
-118.9,36.6,931,1965,644.74,13.9
-118.8,36.6,1800,1965,1051.28,7.6
-118.7,36.6,2458,1965,1247.14,5
-118.6,36.6,2882,1965,983.24,2.2
-118.5,36.6,3395,1965,944.89,-0.3
-118.4,36.6,2841,1965,541.2,1.5
-118.3,36.6,3889,1965,1196.01,-3.3
-118.2,36.6,2389,1965,378.79,5.9
-118.1,36.6,1272,1965,213.68,14.5
-118,36.6,1117,1965,206.32,14.9
-120,36.5,61,1965,207.81,16.2
-119.9,36.5,67,1965,215.52,16.3
-119.8,36.5,74,1965,227.06,16.4
-119.7,36.5,80,1965,243.03,16.5
-119.6,36.5,89,1965,271.68,16.4
-119.5,36.5,92,1965,281.49,16.4
-119.4,36.5,94,1965,282.81,16.4
-119.3,36.5,106,1965,286.71,16.3
-119.2,36.5,182,1965,328.48,16.4
-119.1,36.5,431,1965,467.13,16.5
-119,36.5,486,1965,511.02,16.2
-118.9,36.5,508,1965,554.49,16.2
-118.8,36.5,1017,1965,668.24,13.3
-118.7,36.5,2209,1965,1099.75,6.6
-118.6,36.5,3034,1965,925.67,1.9
-118.5,36.5,3065,1965,810.94,1
-118.4,36.5,2805,1965,476.05,2.7
-118.3,36.5,3411,1965,668.46,-0.9
-118.2,36.5,3480,1965,581.3,-1.1
-118.1,36.5,1637,1965,252.43,11.9
-118,36.5,1087,1965,214.47,14.9
-120,36.4,64,1965,198.58,16.4
-119.9,36.4,64,1965,202.6,16.3
-119.8,36.4,72,1965,214.62,16.4
-119.7,36.4,77,1965,225.34,16.4
-119.6,36.4,83,1965,242.29,16.4
-119.5,36.4,83,1965,254.87,16.3
-119.4,36.4,87,1965,262.3,16.2
-119.3,36.4,99,1965,261.22,16.3
-119.2,36.4,114,1965,274.85,16.3
-119.1,36.4,164,1965,313.87,16.4
-119,36.4,249,1965,365.9,16.4
-118.9,36.4,350,1965,459.13,16.5
-118.8,36.4,1593,1965,811.12,10.3
-118.7,36.4,1836,1965,944.91,7.9
-118.6,36.4,3015,1965,1162.14,2
-118.5,36.4,3263,1965,1157.97,0.4
-118.4,36.4,2386,1965,431.23,5
-118.3,36.4,3051,1965,509.32,0.1
-118.2,36.4,3069,1965,488.44,1.1
-118.1,36.4,2116,1965,303.36,7.6
-118,36.4,1091,1965,220.3,14.9
-120,36.3,81,1965,200.86,16.5
-119.9,36.3,69,1965,203.21,16.4
-119.8,36.3,68,1965,214.29,16.4
-119.7,36.3,71,1965,219.47,16.4
-119.6,36.3,74,1965,227.19,16.4
-119.5,36.3,78,1965,237.24,16.3
-119.4,36.3,86,1965,247.38,16.2
-119.3,36.3,99,1965,249.29,16.2
-119.2,36.3,108,1965,265.85,16.3
-119.1,36.3,238,1965,332.39,16.6
-119,36.3,295,1965,376.78,16.7
-118.9,36.3,543,1965,516.39,16.1
-118.8,36.3,1321,1965,727.54,11.6
-118.7,36.3,1837,1965,967.15,8
-118.6,36.3,2762,1965,919.9,3.6
-118.5,36.3,2222,1965,766.3,4.5
-118.4,36.3,2296,1965,625.32,5.9
-118.3,36.3,3039,1965,540.09,1.9
-118.2,36.3,2674,1965,393.86,2.6
-118.1,36.3,2389,1965,375.56,6
-118,36.3,1107,1965,238.19,15.1
-120,36.2,86,1965,196.07,16.8
-119.9,36.2,71,1965,206.27,16.6
-119.8,36.2,64,1965,213.02,16.6
-119.7,36.2,66,1965,223.19,16.4
-119.6,36.2,69,1965,223.13,16.4
-119.5,36.2,75,1965,230.63,16.3
-119.4,36.2,80,1965,242.79,16.2
-119.3,36.2,91,1965,256.64,16.2
-119.2,36.2,97,1965,264.22,16.2
-119.1,36.2,120,1965,280.94,16.2
-119,36.2,296,1965,354.55,16.8
-118.9,36.2,531,1965,477.75,16.4
-118.8,36.2,604,1965,479.9,15.4
-118.7,36.2,1512,1965,770.59,10.4
-118.6,36.2,2487,1965,1088.64,5.2
-118.5,36.2,1929,1965,978.58,6.1
-118.4,36.2,2067,1965,891.57,6.4
-118.3,36.2,2496,1965,581.81,3.8
-118.2,36.2,2557,1965,527.09,3.3
-118.1,36.2,2463,1965,376.85,5.5
-118,36.2,1308,1965,234.25,14.1
-120,36.1,78,1965,201.13,17.4
-119.9,36.1,60,1965,205.23,17
-119.8,36.1,56,1965,211.43,16.7
-119.7,36.1,56,1965,219.84,16.7
-119.6,36.1,61,1965,197.15,16.5
-119.5,36.1,66,1965,215.77,16.5
-119.4,36.1,72,1965,232.91,16.4
-119.3,36.1,86,1965,244.27,16.3
-119.2,36.1,101,1965,255.42,16.3
-119.1,36.1,124,1965,273.44,16.6
-119,36.1,181,1965,292.71,17
-118.9,36.1,215,1965,284.93,17.2
-118.8,36.1,569,1965,450.69,15.6
-118.7,36.1,1380,1965,669.04,11.4
-118.6,36.1,2506,1965,1058.67,5.4
-118.5,36.1,1958,1965,930.05,7.1
-118.4,36.1,2264,1965,954.53,5.9
-118.3,36.1,2393,1965,531.7,4.3
-118.2,36.1,2446,1965,509.29,5.2
-118.1,36.1,2535,1965,482.84,5.3
-118,36.1,1415,1965,255.52,13.3
-120,36,190,1965,200.04,17.7
-119.9,36,58,1965,198.07,17.1
-119.8,36,56,1965,212.66,16.9
-119.7,36,57,1965,221.78,16.7
-119.6,36,59,1965,221.95,16.5
-119.5,36,61,1965,225.26,16.5
-119.4,36,70,1965,231.03,16.4
-119.3,36,85,1965,235.23,16.4
-119.2,36,99,1965,247.99,16.4
-119.1,36,130,1965,270.2,16.7
-119,36,158,1965,279.3,17
-118.9,36,217,1965,292.54,17.1
-118.8,36,736,1965,484.15,15
-118.7,36,1367,1965,617.09,11.4
-118.6,36,1959,1965,821.46,7.5
-118.5,36,1390,1965,501.08,9.7
-118.4,36,2302,1965,803.58,6.1
-118.3,36,2410,1965,520.35,5.1
-118.2,36,2081,1965,391.93,7.8
-118.1,36,2015,1965,376.46,9
-118,36,1913,1965,338.87,9.3
-120,38,1612,1966,802.52,10.7
-119.9,38,1541,1966,810.6,11.2
-119.8,38,1966,1966,808.92,8.6
-119.7,38,2288,1966,870.85,6.7
-119.6,38,2578,1966,984.68,4.6
-119.5,38,2883,1966,1054.52,2.9
-119.4,38,2823,1966,748.44,2.3
-119.3,38,3199,1966,740.53,1.1
-119.2,38,3195,1966,531.63,1.7
-119.1,38,1944,1966,215.77,9.2
-119,38,1944,1966,225.52,9
-118.9,38,1953,1966,236.72,8.8
-118.8,38,2287,1966,237.13,6.2
-118.7,38,2157,1966,182.49,7.3
-118.6,38,2279,1966,185.38,6.3
-118.5,38,2384,1966,200.44,5.8
-118.4,38,2338,1966,184,6.1
-118.3,38,2020,1966,135.35,8.4
-118.2,38,1827,1966,124,10
-118.1,38,1675,1966,111.64,11.1
-118,38,1401,1966,91.57,12.9
-120,37.9,1199,1966,704.59,12.3
-119.9,37.9,1242,1966,665.81,12.5
-119.8,37.9,1589,1966,675.9,10.4
-119.7,37.9,1993,1966,739.38,8.7
-119.6,37.9,2132,1966,803.95,7.7
-119.5,37.9,2400,1966,890.67,5.6
-119.4,37.9,2589,1966,676.82,3.3
-119.3,37.9,3200,1966,777.93,1
-119.2,37.9,3271,1966,593.65,1.4
-119.1,37.9,2060,1966,245.09,8.6
-119,37.9,2091,1966,258.3,8.3
-118.9,37.9,2211,1966,281.93,7.6
-118.8,37.9,2327,1966,290.93,6
-118.7,37.9,2037,1966,173.01,8.4
-118.6,37.9,1997,1966,165.67,8.8
-118.5,37.9,1898,1966,154.85,9.5
-118.4,37.9,1891,1966,149.05,9.5
-118.3,37.9,2603,1966,206.27,5.2
-118.2,37.9,2000,1966,138.75,8.6
-118.1,37.9,1696,1966,117.15,11.1
-118,37.9,1561,1966,104.44,12.2
-120,37.8,1214,1966,673.02,11.6
-119.9,37.8,1399,1966,674.2,11.1
-119.8,37.8,1709,1966,673.42,9.7
-119.7,37.8,2270,1966,814.17,7.2
-119.6,37.8,2401,1966,819.09,6.2
-119.5,37.8,2380,1966,870.73,5.8
-119.4,37.8,2786,1966,923.89,3
-119.3,37.8,3287,1966,773.45,0.7
-119.2,37.8,3504,1966,765.55,0.2
-119.1,37.8,2456,1966,373.67,5
-119,37.8,2450,1966,379.27,4.9
-118.9,37.8,2474,1966,406.32,4.8
-118.8,37.8,2829,1966,472.16,3.9
-118.7,37.8,2758,1966,390.68,4
-118.6,37.8,2059,1966,188.48,8.2
-118.5,37.8,1848,1966,154.81,9.9
-118.4,37.8,2129,1966,176.47,8
-118.3,37.8,3021,1966,256.67,2.5
-118.2,37.8,2185,1966,168.88,7.5
-118.1,37.8,1487,1966,102.92,11.8
-118,37.8,1451,1966,101.62,12.1
-120,37.7,885,1966,596.46,12.4
-119.9,37.7,1152,1966,674.1,12.1
-119.8,37.7,1449,1966,660.03,11.5
-119.7,37.7,1480,1966,683.1,11.2
-119.6,37.7,2269,1966,758.69,7.1
-119.5,37.7,2408,1966,770.89,6.1
-119.4,37.7,2928,1966,964.88,2.9
-119.3,37.7,3250,1966,812.46,1.1
-119.2,37.7,3325,1966,792.7,0.9
-119.1,37.7,2969,1966,490.86,2.7
-119,37.7,2410,1966,363.85,5.1
-118.9,37.7,2348,1966,344.81,5.8
-118.8,37.7,2095,1966,216.26,7.4
-118.7,37.7,2173,1966,218.57,7
-118.6,37.7,2382,1966,213.14,5.9
-118.5,37.7,1786,1966,154.9,10.5
-118.4,37.7,1458,1966,123.9,12.4
-118.3,37.7,3410,1966,319.94,1.2
-118.2,37.7,2498,1966,225.18,5.6
-118.1,37.7,1479,1966,97.75,11.6
-118,37.7,1729,1966,116.24,10.7
-120,37.6,668,1966,503.31,14.3
-119.9,37.6,1053,1966,679.9,12.6
-119.8,37.6,1195,1966,762.53,12.6
-119.7,37.6,1298,1966,766.03,11.9
-119.6,37.6,2327,1966,878.45,7
-119.5,37.6,2746,1966,1138.12,4.6
-119.4,37.6,2719,1966,1101.02,3.6
-119.3,37.6,2681,1966,856.36,4.8
-119.2,37.6,2366,1966,633.18,6.6
-119.1,37.6,2293,1966,485.73,5.5
-119,37.6,3018,1966,879.03,3
-118.9,37.6,3057,1966,547.18,2.6
-118.8,37.6,2297,1966,258.58,6.6
-118.7,37.6,2122,1966,200.25,7.8
-118.6,37.6,2155,1966,181.01,7.3
-118.5,37.6,1774,1966,161.09,10.9
-118.4,37.6,1396,1966,132.2,13.2
-118.3,37.6,2866,1966,245.08,3.9
-118.2,37.6,3482,1966,356.39,0
-118.1,37.6,1996,1966,155.19,8.6
-118,37.6,1543,1966,91.37,11
-120,37.5,725,1966,514.18,14.5
-119.9,37.5,873,1966,568.96,13.9
-119.8,37.5,1187,1966,729.45,12.7
-119.7,37.5,1534,1966,831.28,11
-119.6,37.5,1983,1966,820.33,8.5
-119.5,37.5,2522,1966,1093.46,5.9
-119.4,37.5,2208,1966,902.79,6.4
-119.3,37.5,2130,1966,836.49,7.7
-119.2,37.5,1631,1966,703.76,10.3
-119.1,37.5,2606,1966,766.5,5.6
-119,37.5,2998,1966,864.3,2.8
-118.9,37.5,3146,1966,842.69,1.4
-118.8,37.5,3549,1966,867.4,0.1
-118.7,37.5,2998,1966,398.25,3.5
-118.6,37.5,1714,1966,167.88,11.6
-118.5,37.5,1544,1966,161.27,13.1
-118.4,37.5,1307,1966,140.45,13.9
-118.3,37.5,2175,1966,163.01,7.5
-118.2,37.5,3245,1966,311.12,0.4
-118.1,37.5,2747,1966,258.93,4
-118,37.5,1995,1966,148.15,8.7
-120,37.4,500,1966,372.4,15.7
-119.9,37.4,630,1966,442.73,15.1
-119.8,37.4,749,1966,504.09,14.9
-119.7,37.4,1096,1966,674.94,13.3
-119.6,37.4,1570,1966,800.77,10.8
-119.5,37.4,2187,1966,1069.43,7.7
-119.4,37.4,1813,1966,858.69,8.7
-119.3,37.4,1698,1966,832.98,9.9
-119.2,37.4,2029,1966,804.94,7.8
-119.1,37.4,2480,1966,803.79,5.5
-119,37.4,2657,1966,758.06,3.6
-118.9,37.4,2725,1966,756.55,3.3
-118.8,37.4,3558,1966,800.24,-0.3
-118.7,37.4,3599,1966,919.25,0.1
-118.6,37.4,1418,1966,158.41,13.8
-118.5,37.4,1415,1966,153.27,14
-118.4,37.4,1293,1966,143.67,13.8
-118.3,37.4,1712,1966,156.45,10.9
-118.2,37.4,2839,1966,257.63,3.2
-118.1,37.4,2622,1966,227.77,4.8
-118,37.4,1883,1966,130.51,9.5
-120,37.3,331,1966,281.6,16.5
-119.9,37.3,291,1966,267.39,16.8
-119.8,37.3,533,1966,399.48,15.6
-119.7,37.3,877,1966,578.68,14.9
-119.6,37.3,1132,1966,692.71,13.6
-119.5,37.3,1197,1966,739.85,12.9
-119.4,37.3,1957,1966,880.4,9.5
-119.3,37.3,1935,1966,777.06,8.9
-119.2,37.3,2725,1966,1023.3,4.7
-119.1,37.3,2761,1966,1033.2,3.9
-119,37.3,2559,1966,667.35,4.1
-118.9,37.3,3147,1966,795.49,2
-118.8,37.3,3450,1966,843.88,0.4
-118.7,37.3,3569,1966,695.09,-0.1
-118.6,37.3,2305,1966,260.79,6.8
-118.5,37.3,2192,1966,287.62,7.8
-118.4,37.3,1708,1966,198.78,11.1
-118.3,37.3,1257,1966,137.53,13.5
-118.2,37.3,2252,1966,223.31,6.9
-118.1,37.3,1599,1966,122.17,11.5
-118,37.3,1944,1966,128.7,9.1
-120,37.2,163,1966,229.61,17.3
-119.9,37.2,271,1966,226.95,17.1
-119.8,37.2,377,1966,334.83,16.3
-119.7,37.2,601,1966,463.23,15.2
-119.6,37.2,676,1966,524.78,15.1
-119.5,37.2,803,1966,581.6,14.8
-119.4,37.2,1327,1966,731.56,12.6
-119.3,37.2,1384,1966,657.34,11.5
-119.2,37.2,2204,1966,925.1,6.4
-119.1,37.2,2715,1966,981.62,2.8
-119,37.2,2928,1966,1052.17,1.8
-118.9,37.2,3073,1966,1122.74,2.1
-118.8,37.2,3070,1966,857.23,1.3
-118.7,37.2,3680,1966,747.04,-1
-118.6,37.2,3166,1966,464.81,1.7
-118.5,37.2,3161,1966,541.31,1.9
-118.4,37.2,2630,1966,358.28,5.6
-118.3,37.2,1202,1966,132.48,13.9
-118.2,37.2,1619,1966,170.29,11.5
-118.1,37.2,2462,1966,225.12,5.8
-118,37.2,2148,1966,169,7.6
-120,37.1,109,1966,202.33,17
-119.9,37.1,126,1966,207.91,17.1
-119.8,37.1,252,1966,275.55,17.2
-119.7,37.1,305,1966,311.32,17
-119.6,37.1,501,1966,427.65,16.1
-119.5,37.1,652,1966,501.78,15.9
-119.4,37.1,1301,1966,581.85,13.4
-119.3,37.1,1682,1966,806.83,10.7
-119.2,37.1,1994,1966,871.01,8.4
-119.1,37.1,2527,1966,1061.26,5
-119,37.1,2748,1966,998.55,3.9
-118.9,37.1,2462,1966,908.25,4.2
-118.8,37.1,3265,1966,1068.95,0.4
-118.7,37.1,3582,1966,1224.46,-0.6
-118.6,37.1,3116,1966,663.84,1.8
-118.5,37.1,3737,1966,1180.12,-1.4
-118.4,37.1,3196,1966,679.12,1.8
-118.3,37.1,1474,1966,217.82,13.5
-118.2,37.1,1261,1966,149.87,14
-118.1,37.1,2553,1966,235.13,5.4
-118,37.1,2192,1966,180.89,7.3
-120,37,95,1966,195.62,17
-119.9,37,107,1966,201.58,17
-119.8,37,146,1966,229.2,17.3
-119.7,37,155,1966,240.52,17.2
-119.6,37,314,1966,338.9,16.9
-119.5,37,413,1966,397.95,16.4
-119.4,37,599,1966,491.16,15.6
-119.3,37,987,1966,628.05,14.1
-119.2,37,1195,1966,758.94,12.9
-119.1,37,2032,1966,1050.83,8.7
-119,37,2106,1966,1156.72,7.1
-118.9,37,2701,1966,1049.18,5
-118.8,37,2805,1966,1081.14,4.1
-118.7,37,3260,1966,1446.8,2
-118.6,37,2429,1966,706.74,5.9
-118.5,37,3540,1966,975.29,0
-118.4,37,3601,1966,990.96,-0.3
-118.3,37,1376,1966,195.28,14.4
-118.2,37,1214,1966,154.99,14.7
-118.1,37,2771,1966,225.84,4.4
-118,37,2601,1966,209.46,5.2
-120,36.9,84,1966,190.13,17
-119.9,36.9,96,1966,196.9,17.1
-119.8,36.9,113,1966,204.63,17.3
-119.7,36.9,124,1966,211.56,17.4
-119.6,36.9,198,1966,269.78,17.5
-119.5,36.9,269,1966,330.94,17.6
-119.4,36.9,634,1966,495.01,15.7
-119.3,36.9,465,1966,438.01,16.8
-119.2,36.9,931,1966,632.62,14.4
-119.1,36.9,1197,1966,737.2,13.9
-119,36.9,1736,1966,913.02,10.9
-118.9,36.9,2613,1966,1015.08,6.6
-118.8,36.9,1920,1966,935.58,8.5
-118.7,36.9,2691,1966,978.01,5.6
-118.6,36.9,3147,1966,1050.04,2.6
-118.5,36.9,3348,1966,761.88,1.1
-118.4,36.9,3468,1966,869.26,0.4
-118.3,36.9,1644,1966,263.06,12.6
-118.2,36.9,1161,1966,175.57,15.4
-118.1,36.9,2147,1966,266.36,8.2
-118,36.9,2295,1966,221.56,7.9
-120,36.8,78,1966,178.16,17.1
-119.9,36.8,86,1966,184.86,17.3
-119.8,36.8,96,1966,177.5,17.4
-119.7,36.8,105,1966,166.53,17.5
-119.6,36.8,121,1966,199.19,17.4
-119.5,36.8,142,1966,219.67,17.5
-119.4,36.8,172,1966,242.5,17.6
-119.3,36.8,322,1966,390.19,17.4
-119.2,36.8,527,1966,494.65,16.4
-119.1,36.8,1074,1966,672.29,13.8
-119,36.8,1706,1966,869.93,11
-118.9,36.8,1702,1966,932.46,9.9
-118.8,36.8,1658,1966,971.18,10.1
-118.7,36.8,1843,1966,933.63,9.4
-118.6,36.8,1949,1966,729.24,9.3
-118.5,36.8,2964,1966,586.48,3.6
-118.4,36.8,3479,1966,984.68,0.5
-118.3,36.8,1914,1966,387.36,10.4
-118.2,36.8,1256,1966,241.27,15.4
-118.1,36.8,1218,1966,190.77,15.6
-118,36.8,2749,1966,322.69,5.7
-120,36.7,71,1966,157.77,17.1
-119.9,36.7,76,1966,168.81,17.2
-119.8,36.7,86,1966,176.44,17.4
-119.7,36.7,95,1966,178.15,17.4
-119.6,36.7,110,1966,195.67,17.4
-119.5,36.7,110,1966,187.97,17.4
-119.4,36.7,199,1966,248.33,17.4
-119.3,36.7,317,1966,376.88,17.3
-119.2,36.7,521,1966,494.24,16.5
-119.1,36.7,818,1966,639.34,14.9
-119,36.7,1483,1966,813.47,11.4
-118.9,36.7,1921,1966,1025.61,8.3
-118.8,36.7,2611,1966,1291.13,5.6
-118.7,36.7,2651,1966,961.06,4.7
-118.6,36.7,2513,1966,701.98,4.9
-118.5,36.7,3613,1966,750.61,0
-118.4,36.7,3639,1966,846.59,-0.4
-118.3,36.7,2486,1966,441.44,6.4
-118.2,36.7,1479,1966,275.49,14.6
-118.1,36.7,1129,1966,179.2,15.8
-118,36.7,2204,1966,281.82,8.9
-120,36.6,64,1966,134.09,17
-119.9,36.6,70,1966,136.17,17.1
-119.8,36.6,80,1966,158.05,17.2
-119.7,36.6,88,1966,175.41,17.3
-119.6,36.6,98,1966,191.6,17.4
-119.5,36.6,102,1966,199.04,17.3
-119.4,36.6,105,1966,201.13,17.3
-119.3,36.6,129,1966,224.65,17.4
-119.2,36.6,313,1966,366.1,17.5
-119.1,36.6,687,1966,539.78,16.2
-119,36.6,751,1966,604.03,15.9
-118.9,36.6,931,1966,695.16,15
-118.8,36.6,1800,1966,1074.84,9.2
-118.7,36.6,2458,1966,1276.82,6.6
-118.6,36.6,2882,1966,1043.91,3.6
-118.5,36.6,3395,1966,938.1,1
-118.4,36.6,2841,1966,500.51,2.3
-118.3,36.6,3889,1966,908.18,-1.9
-118.2,36.6,2389,1966,343.35,7.1
-118.1,36.6,1272,1966,184.11,15.4
-118,36.6,1117,1966,166.71,15.7
-120,36.5,61,1966,122.38,16.9
-119.9,36.5,67,1966,124.63,17
-119.8,36.5,74,1966,130.23,17.1
-119.7,36.5,80,1966,146.58,17.2
-119.6,36.5,89,1966,174.5,17.2
-119.5,36.5,92,1966,184.71,17.2
-119.4,36.5,94,1966,191.61,17.2
-119.3,36.5,106,1966,200.16,17.2
-119.2,36.5,182,1966,260.59,17.4
-119.1,36.5,431,1966,427.19,17.6
-119,36.5,486,1966,506.84,17.4
-118.9,36.5,508,1966,593.09,17.6
-118.8,36.5,1017,1966,781.91,14.6
-118.7,36.5,2209,1966,1100.37,8.2
-118.6,36.5,3034,1966,999.96,3.4
-118.5,36.5,3065,1966,838.15,2.4
-118.4,36.5,2805,1966,456.18,4
-118.3,36.5,3411,1966,542.47,0.4
-118.2,36.5,3480,1966,459.07,0.2
-118.1,36.5,1637,1966,201.91,13
-118,36.5,1087,1966,166.53,15.7
-120,36.4,64,1966,115.68,17
-119.9,36.4,64,1966,114.42,16.9
-119.8,36.4,72,1966,120.81,17.1
-119.7,36.4,77,1966,129.46,17.1
-119.6,36.4,83,1966,145.44,17.2
-119.5,36.4,83,1966,160.44,17.1
-119.4,36.4,87,1966,178.23,17.1
-119.3,36.4,99,1966,182.29,17.3
-119.2,36.4,114,1966,193.38,17.3
-119.1,36.4,164,1966,246.45,17.4
-119,36.4,249,1966,347.67,17.5
-118.9,36.4,350,1966,495.27,17.6
-118.8,36.4,1593,1966,897.98,11.7
-118.7,36.4,1836,1966,1063.82,9.3
-118.6,36.4,3015,1966,1275.44,3.6
-118.5,36.4,3263,1966,1180.33,1.8
-118.4,36.4,2386,1966,433.73,6.2
-118.3,36.4,3051,1966,414.89,1.2
-118.2,36.4,3069,1966,373.96,2.3
-118.1,36.4,2116,1966,221.85,8.9
-118,36.4,1091,1966,163.6,15.7
-120,36.3,81,1966,117.04,17.1
-119.9,36.3,69,1966,113.58,17
-119.8,36.3,68,1966,119.9,17.1
-119.7,36.3,71,1966,130.96,17
-119.6,36.3,74,1966,133.92,17.1
-119.5,36.3,78,1966,145.43,17.1
-119.4,36.3,86,1966,162.36,17.2
-119.3,36.3,99,1966,178.31,17.3
-119.2,36.3,108,1966,187.36,17.2
-119.1,36.3,238,1966,271.54,17.6
-119,36.3,295,1966,342.52,17.8
-118.9,36.3,543,1966,524.02,17.2
-118.8,36.3,1321,1966,859.95,13
-118.7,36.3,1837,1966,1140.97,9.4
-118.6,36.3,2762,1966,1159.89,5.1
-118.5,36.3,2222,1966,932.99,5.1
-118.4,36.3,2296,1966,658.52,7.1
-118.3,36.3,3039,1966,493.73,3.3
-118.2,36.3,2674,1966,343.69,3.3
-118.1,36.3,2389,1966,276.14,7.4
-118,36.3,1107,1966,158.56,15.9
-120,36.2,86,1966,117.44,17.4
-119.9,36.2,71,1966,113.98,17.3
-119.8,36.2,64,1966,120.05,17.3
-119.7,36.2,66,1966,120.75,17.1
-119.6,36.2,69,1966,129.62,17.1
-119.5,36.2,75,1966,137.89,17.1
-119.4,36.2,80,1966,149.74,17.1
-119.3,36.2,91,1966,168.37,17.1
-119.2,36.2,97,1966,177.56,17.1
-119.1,36.2,120,1966,222.39,17.1
-119,36.2,296,1966,305.8,17.8
-118.9,36.2,531,1966,456.72,17.4
-118.8,36.2,604,1966,622.12,16.6
-118.7,36.2,1512,1966,979.27,11.8
-118.6,36.2,2487,1966,1416.82,6.6
-118.5,36.2,1929,1966,1180.61,6.6
-118.4,36.2,2067,1966,976.16,7.4
-118.3,36.2,2496,1966,576.34,5
-118.2,36.2,2557,1966,477.28,4
-118.1,36.2,2463,1966,315.29,6.8
-118,36.2,1308,1966,173.15,15
-120,36.1,78,1966,114.2,18.2
-119.9,36.1,60,1966,113.28,17.7
-119.8,36.1,56,1966,115.23,17.5
-119.7,36.1,56,1966,118.68,17.5
-119.6,36.1,61,1966,127.66,17.3
-119.5,36.1,66,1966,133.75,17.3
-119.4,36.1,72,1966,137.34,17.2
-119.3,36.1,86,1966,148.05,17.1
-119.2,36.1,101,1966,167.44,17.2
-119.1,36.1,124,1966,191.35,17.5
-119,36.1,181,1966,227.54,17.9
-118.9,36.1,215,1966,238.06,18
-118.8,36.1,569,1966,523.26,16.6
-118.7,36.1,1380,1966,824.18,12.6
-118.6,36.1,2506,1966,1371.03,6.8
-118.5,36.1,1958,1966,1195.67,8.2
-118.4,36.1,2264,1966,1059.62,7.2
-118.3,36.1,2393,1966,526.65,5.4
-118.2,36.1,2446,1966,456.69,6.3
-118.1,36.1,2535,1966,478.07,6.6
-118,36.1,1415,1966,201.43,14.2
-120,36,190,1966,115.4,18.4
-119.9,36,58,1966,106.21,17.8
-119.8,36,56,1966,116.57,17.7
-119.7,36,57,1966,120.19,17.5
-119.6,36,59,1966,130.89,17.3
-119.5,36,61,1966,141.72,17.3
-119.4,36,70,1966,139.47,17.2
-119.3,36,85,1966,144.45,17.2
-119.2,36,99,1966,155.15,17.3
-119.1,36,130,1966,183.83,17.6
-119,36,158,1966,199.39,17.9
-118.9,36,217,1966,226.8,18
-118.8,36,736,1966,530.98,16
-118.7,36,1367,1966,748.67,12.7
-118.6,36,1959,1966,1148.5,8.8
-118.5,36,1390,1966,749.54,10.4
-118.4,36,2302,1966,952.34,7.4
-118.3,36,2410,1966,521.4,6.2
-118.2,36,2081,1966,330.82,8.6
-118.1,36,2015,1966,330.38,9.9
-118,36,1913,1966,285.26,10.6
-120,38,1612,1967,1387.26,10.1
-119.9,38,1541,1967,1393.38,10.5
